1471,00:00.0,6418
1473,00:00.0,10933
1479,00:00.0,3752
1482,00:00.0,8110
1499,00:00.0,8330
1503,00:00.0,3309
1528,00:00.0,8949
1539,00:00.0,10719
1542,00:00.0,7260
1543,00:00.0,12171
1552,00:00.0,7614
1565,00:00.0,8405
1579,00:00.0,3039
1592,00:00.0,9841
1594,00:00.0,843
1610,00:00.0,9352
1621,00:00.0,5140
1645,00:00.0,4709
1655,00:00.0,5549
1658,00:00.0,2195
1659,00:00.0,5523
1675,00:00.0,9654
1689,00:00.0,1157
1699,00:00.0,4540
1703,00:00.0,10185
1720,00:00.0,6688
1760,00:00.0,1533
1764,00:00.0,2972
1769,00:00.0,656
1804,00:00.0,1866
1805,00:00.0,11805
1854,00:00.0,1840
1857,00:00.0,6480
1870,00:00.0,7059
1876,00:00.0,9799
1882,00:00.0,9503
1895,00:00.0,4892
1927,00:00.0,3115
1931,00:00.0,187
1939,00:00.0,5626
1946,00:00.0,11651
1948,00:00.0,836
1960,00:00.0,3090
1964,00:00.0,8154
1981,00:00.0,5922
1988,00:00.0,4326
1990,00:00.0,9878
2004,00:00.0,2290
2015,00:00.0,614
2024,00:00.0,8031
2042,00:00.0,3978
2047,00:00.0,11516
2054,00:00.0,2750
2071,00:00.0,5648
2074,00:00.0,8233
2087,00:00.0,7575
2089,00:00.0,3874
2092,00:00.0,505
2111,00:00.0,10915
2116,00:00.0,7686
2120,00:00.0,7830
2132,00:00.0,2932
2135,00:00.0,5261
2179,00:00.0,7685
2188,00:00.0,12236
2199,00:00.0,1860
2208,00:00.0,3275
2209,00:00.0,3073
2214,00:00.0,6784
2220,00:00.0,1952
2227,00:00.0,74
2232,00:00.0,957
2239,00:00.0,6327
2257,00:00.0,8382
2259,00:00.0,6356
2261,00:00.0,341
2272,00:00.0,576
2283,00:00.0,11957
2284,00:00.0,12105
2293,00:00.0,10126
2296,00:00.0,2503
2298,00:00.0,829
2330,00:00.0,5448
2369,00:00.0,9459
2381,00:00.0,2718
2391,00:00.0,9471
2397,00:00.0,7568
2398,00:00.0,3365
2399,00:00.0,12202
2400,00:00.0,5590
2403,00:00.0,10071
2424,00:00.0,2320
2425,00:00.0,1513
2435,00:00.0,8831
2448,00:00.0,1488
2462,00:00.0,11560
2486,00:00.0,7684
2493,00:00.0,4684
2496,00:00.0,333
2501,00:00.0,7380
2504,00:00.0,6823
2505,00:00.0,2155
2507,00:00.0,4815
2512,00:00.0,9728
2517,00:00.0,12310
2518,00:00.0,4330
2519,00:00.0,7600
2527,00:00.0,1038
2544,00:00.0,11461
2548,00:00.0,7379
2556,00:00.0,5791
2557,00:00.0,6646
2577,00:00.0,3690
2581,00:00.0,4132
2593,00:00.0,9125
2599,00:00.0,5814
2605,00:00.0,307
2620,00:00.0,514
2621,00:00.0,8691
2626,00:00.0,502
2632,00:00.0,10466
2641,00:00.0,11224
2643,00:00.0,6560
2661,00:00.0,7811
2663,00:00.0,11966
2673,00:00.0,8200
2685,00:00.0,10320
2704,00:00.0,4064
2706,00:00.0,8902
2707,00:00.0,8952
2725,00:00.0,5741
2739,00:00.0,8951
2753,00:00.0,1533
2759,00:00.0,10885
2763,00:00.0,2903
2772,00:00.0,2747
2774,00:00.0,6672
2779,00:00.0,3277
2780,00:00.0,10327
2788,00:00.0,6622
2789,00:00.0,9318
2790,00:00.0,4817
2798,00:00.0,9394
2799,00:00.0,9502
2815,00:00.0,4682
2819,00:00.0,12200
2832,00:00.0,1518
2835,00:00.0,5493
2838,00:00.0,9337
2839,00:00.0,5522
2863,00:00.0,582
2866,00:00.0,7326
2869,00:00.0,11460
2872,00:00.0,6348
2873,00:00.0,7311
2885,00:00.0,5903
2886,00:00.0,4427
2895,00:00.0,11697
2907,00:00.0,7363
2908,00:00.0,2435
2919,00:00.0,6405
2928,00:00.0,11147
2930,00:00.0,9493
2934,00:00.0,7677
2941,00:00.0,8840
2944,00:00.0,4499
2949,00:00.0,2941
2956,00:00.0,8542
2958,00:00.0,649
2980,00:00.0,1816
2982,00:00.0,9162
2987,00:00.0,3970
2996,00:00.0,4042
3006,00:00.0,4049
3008,00:00.0,2549
3020,00:00.0,4254
3029,00:00.0,10614
3042,00:00.0,687
3050,00:00.0,11622
3053,00:00.0,7468
3058,00:00.0,10931
3060,00:00.0,11845
3070,00:00.0,11900
3071,00:00.0,11421
3072,00:00.0,9230
3085,00:00.0,1842
3087,00:00.0,7769
3097,00:00.0,2166
3108,00:00.0,6315
3115,00:00.0,478
3119,00:00.0,9773
3132,00:00.0,4539
3135,00:00.0,698
3137,00:00.0,8524
3144,00:00.0,3943
3150,00:00.0,5203
3169,00:00.0,8642
3173,00:00.0,6342
3176,00:00.0,7269
3199,00:00.0,3905
3202,00:00.0,11175
3209,00:00.0,9602
3214,00:00.0,7213
3222,00:00.0,1877
3228,00:00.0,202
3233,00:00.0,11883
3251,00:00.0,10143
3256,00:00.0,6984
3261,00:00.0,10607
3309,00:00.0,9721
3319,00:00.0,6764
3329,00:00.0,4970
3349,00:00.0,12284
3353,00:00.0,439
3354,00:00.0,11065
3355,00:00.0,7843
3369,00:00.0,1183
3372,00:00.0,7574
3382,00:00.0,7856
3386,00:00.0,2128
3395,00:00.0,1618
3403,00:00.0,6397
3414,00:00.0,4861
3415,00:00.0,7333
3426,00:00.0,703
3451,00:00.0,1284
3470,00:00.0,6187
3481,00:00.0,5691
3485,00:00.0,2397
3497,00:00.0,1551
3504,00:00.0,3529
3513,00:00.0,4967
3515,00:00.0,6703
3518,00:00.0,10239
3519,00:00.0,5548
3524,00:00.0,2283
3533,00:00.0,5217
3568,00:00.0,9898
3584,00:00.0,5156
3591,00:00.0,8608
3595,00:00.0,10269
3618,00:00.0,3590
3633,00:00.0,6480
3634,00:00.0,2882
3641,00:00.0,9515
3646,00:00.0,4397
3648,00:00.0,296
3655,00:00.0,4918
3664,00:00.0,7636
3666,00:00.0,2881
3685,00:00.0,5378
3700,00:00.0,4491
3714,00:00.0,5305
3717,00:00.0,8159
3724,00:00.0,8592
3728,00:00.0,945
3729,00:00.0,10705
3734,00:00.0,7692
3749,00:00.0,6450
3754,00:00.0,123
3759,00:00.0,1944
3760,00:00.0,8802
3762,00:00.0,8012
3769,00:00.0,2936
3781,00:00.0,637
3796,00:00.0,11258
3804,00:00.0,4169
3805,00:00.0,12143
3807,00:00.0,1183
3828,00:00.0,11761
3835,00:00.0,3458
3839,00:00.0,4645
3852,00:00.0,2417
3858,00:00.0,11788
3862,00:00.0,10364
3868,00:00.0,11667
3873,00:00.0,2018
3881,00:00.0,1154
3891,00:00.0,11378
3920,00:00.0,4715
3924,00:00.0,10214
3933,00:00.0,5625
3938,00:00.0,12033
3959,00:00.0,10831
3965,00:00.0,3157
3981,00:00.0,1062
3986,00:00.0,702
3992,00:00.0,12167
4002,00:00.0,9649
4027,00:00.0,5477
4039,00:00.0,1658
4041,00:00.0,11034
4044,00:00.0,11914
4045,00:00.0,5030
4065,00:00.0,4800
4068,00:00.0,12293
4069,00:00.0,3250
4070,00:00.0,1738
4082,00:00.0,2467
4093,00:00.0,5115
4095,00:00.0,9639
4114,00:00.0,10526
4115,00:00.0,620
4118,00:00.0,7253
4123,00:00.0,9469
4131,00:00.0,1126
4134,00:00.0,7916
4158,00:00.0,8916
4169,00:00.0,409
4184,00:00.0,5123
4194,00:00.0,9316
4195,00:00.0,9671
4198,00:00.0,12390
4202,00:00.0,12318
4208,00:00.0,820
4215,00:00.0,8687
4217,00:00.0,1905
4218,00:00.0,4089
4236,00:00.0,3604
4246,00:00.0,2296
4252,00:00.0,5609
4261,00:00.0,4448
4274,00:00.0,2653
4279,00:00.0,11401
4316,00:00.0,2621
4317,00:00.0,1127
4330,00:00.0,8410
4334,00:00.0,11089
4336,00:00.0,1230
4372,00:00.0,5805
4374,00:00.0,4241
4375,00:00.0,10334
4391,00:00.0,11605
4393,00:00.0,6691
4396,00:00.0,6814
4398,00:00.0,71
4399,00:00.0,9428
4417,00:00.0,12013
4435,00:00.0,9120
4446,00:00.0,11668
4459,00:00.0,3040
4465,00:00.0,2554
4472,00:00.0,11241
4473,00:00.0,3678
4479,00:00.0,5907
4502,00:00.0,8987
4505,00:00.0,5446
4506,00:00.0,494
4508,00:00.0,1902
4514,00:00.0,6161
4527,00:00.0,8586
4551,00:00.0,1689
4560,00:00.0,2851
4572,00:00.0,11043
4577,00:00.0,4940
4581,00:00.0,8407
4592,00:00.0,9152
4598,00:00.0,9573
4604,00:00.0,11740
4612,00:00.0,1007
4616,00:00.0,6736
4620,00:00.0,9526
4624,00:00.0,4172
4625,00:00.0,11427
4629,00:00.0,8751
4646,00:00.0,4706
4653,00:00.0,7224
4666,00:00.0,8045
4674,00:00.0,5193
4676,00:00.0,1806
4707,00:00.0,2171
4715,00:00.0,4191
4718,00:00.0,6255
4719,00:00.0,9504
4722,00:00.0,298
4730,00:00.0,5654
4751,00:00.0,6085
4779,00:00.0,1066
4787,00:00.0,1022
4788,00:00.0,6890
4789,00:00.0,10209
4792,00:00.0,4732
4797,00:00.0,9077
4814,00:00.0,10257
4820,00:00.0,2099
4827,00:00.0,11021
4828,00:00.0,1890
4846,00:00.0,9892
4849,00:00.0,2736
4856,00:00.0,7489
4862,00:00.0,1436
4873,00:00.0,9570
4875,00:00.0,8674
4884,00:00.0,10578
4894,00:00.0,3499
4909,00:00.0,11541
4916,00:00.0,10160
4919,00:00.0,647
4925,00:00.0,7974
4936,00:00.0,3429
4937,00:00.0,11824
4950,00:00.0,12223
4954,00:00.0,8885
4962,00:00.0,2160
4985,00:00.0,12020
4989,00:00.0,8772
5000,00:00.0,9267
5012,00:00.0,6437
5022,00:00.0,12050
5025,00:00.0,9154
5026,00:00.0,8932
5041,00:00.0,2793
5055,00:00.0,7445
5062,00:00.0,9707
5065,00:00.0,7070
5076,00:00.0,11022
5079,00:00.0,3103
5085,00:00.0,8170
5086,00:00.0,8864
5096,00:00.0,2638
5113,00:00.0,7789
5119,00:00.0,5049
5120,00:00.0,3098
5124,00:00.0,7753
5139,00:00.0,7989
5145,00:00.0,2258
5150,00:00.0,6410
5161,00:00.0,4836
5177,00:00.0,4876
5184,00:00.0,11598
5200,00:00.0,7041
5202,00:00.0,10570
5219,00:00.0,6155
5227,00:00.0,6215
5228,00:00.0,10735
5253,00:00.0,4081
5279,00:00.0,7753
5286,00:00.0,787
5303,00:00.0,12434
5313,00:00.0,194
5321,00:00.0,3364
5322,00:00.0,4933
5326,00:00.0,4134
5327,00:00.0,10232
5357,00:00.0,11404
5359,00:00.0,3248
5375,00:00.0,9668
5385,00:00.0,2093
5389,00:00.0,12316
5395,00:00.0,532
5399,00:00.0,9722
5413,00:00.0,3883
5420,00:00.0,6094
5424,00:00.0,11574
5429,00:00.0,7736
5482,00:00.0,7962
5484,00:00.0,12123
5491,00:00.0,1063
5498,00:00.0,3639
5520,00:00.0,12285
5523,00:00.0,767
5526,00:00.0,1261
5527,00:00.0,4701
5561,00:00.0,10994
5565,00:00.0,11705
5582,00:00.0,7481
5587,00:00.0,7457
5603,00:00.0,8757
5610,00:00.0,5772
5614,00:00.0,4297
5628,00:00.0,990
5630,00:00.0,251
5641,00:00.0,857
5644,00:00.0,10043
5662,00:00.0,11996
5678,00:00.0,11689
5684,00:00.0,9661
5689,00:00.0,10355
5708,00:00.0,11958
5722,00:00.0,7870
5723,00:00.0,6334
5740,00:00.0,554
5751,00:00.0,2058
5756,00:00.0,4924
5762,00:00.0,12071
5768,00:00.0,11583
5776,00:00.0,4458
5803,00:00.0,2725
5808,00:00.0,624
5811,00:00.0,2328
5819,00:00.0,7223
5827,00:00.0,10558
5830,00:00.0,1160
5854,00:00.0,5610
5861,00:00.0,9030
5863,00:00.0,11525
5864,00:00.0,10357
5866,00:00.0,1630
5883,00:00.0,6049
5884,00:00.0,4825
5904,00:00.0,8633
5912,00:00.0,8111
5913,00:00.0,5563
5917,00:00.0,741
5924,00:00.0,8069
5925,00:00.0,10211
5941,00:00.0,572
5942,00:00.0,7238
5952,00:00.0,4005
5966,00:00.0,6529
5998,00:00.0,2475
6018,00:00.0,11552
6022,00:00.0,1233
6024,00:00.0,4735
6027,00:00.0,11416
6030,00:00.0,1675
6031,00:00.0,11575
6034,00:00.0,7435
6040,00:00.0,867
6052,00:00.0,7562
6056,00:00.0,914
6082,00:00.0,5712
6115,00:00.0,5999
6119,00:00.0,4591
6128,00:00.0,8531
6155,00:00.0,4104
6165,00:00.0,4637
6166,00:00.0,10207
6178,00:00.0,1865
6179,00:00.0,199
6187,00:00.0,11286
6196,00:00.0,1240
6207,00:00.0,9504
6210,00:00.0,550
6219,00:00.0,949
6221,00:00.0,6373
6229,00:00.0,834
6233,00:00.0,4116
6235,00:00.0,5371
6245,00:00.0,7784
6248,00:00.0,11150
6266,00:00.0,1379
6275,00:00.0,8278
6300,00:00.0,8906
6304,00:00.0,2641
6310,00:00.0,8365
6325,00:00.0,2977
6331,00:00.0,1933
6335,00:00.0,11719
6336,00:00.0,1034
6343,00:00.0,7370
6346,00:00.0,5765
6352,00:00.0,11604
6358,00:00.0,4209
6369,00:00.0,5869
6389,00:00.0,4775
6390,00:00.0,8889
6398,00:00.0,2122
6400,00:00.0,3030
6415,00:00.0,9940
6440,00:00.0,52
6448,00:00.0,5206
6450,00:00.0,5303
6453,00:00.0,2821
6462,00:00.0,8763
6465,00:00.0,4435
6467,00:00.0,3737
6470,00:00.0,10698
6473,00:00.0,3759
6476,00:00.0,10668
6491,00:00.0,1666
6505,00:00.0,5120
6538,00:00.0,3627
6561,00:00.0,11069
6564,00:00.0,1745
6571,00:00.0,4235
6588,00:00.0,5219
6593,00:00.0,407
6599,00:00.0,890
6624,00:00.0,5422
6637,00:00.0,10485
6646,00:00.0,139
6655,00:00.0,8299
6658,00:00.0,5703
6667,00:00.0,9624
6676,00:00.0,8911
6679,00:00.0,8653
6686,00:00.0,1138
6687,00:00.0,5460
6705,00:00.0,11518
6712,00:00.0,8707
6723,00:00.0,2778
6725,00:00.0,9940
6729,00:00.0,70
6757,00:00.0,8562
6787,00:00.0,4240
6788,00:00.0,561
6798,00:00.0,9305
6801,00:00.0,9568
6820,00:00.0,10906
6822,00:00.0,481
6832,00:00.0,12403
6850,00:00.0,8559
6866,00:00.0,4207
6888,00:00.0,8654
6889,00:00.0,497
6906,00:00.0,9564
6909,00:00.0,5527
6915,00:00.0,3033
6941,00:00.0,305
6962,00:00.0,2049
6969,00:00.0,2081
6980,00:00.0,9650
6982,00:00.0,3680
6985,00:00.0,10858
6990,00:00.0,3133
6994,00:00.0,9909
7000,00:00.0,4750
7002,00:00.0,11981
7012,00:00.0,7360
7013,00:00.0,4416
7032,00:00.0,763
7036,00:00.0,235
7037,00:00.0,8934
7046,00:00.0,7074
7047,00:00.0,7417
7057,00:00.0,635
7059,00:00.0,3477
7060,00:00.0,8866
7065,00:00.0,5905
7073,00:00.0,2610
7074,00:00.0,10703
7075,00:00.0,8104
7091,00:00.0,1940
7096,00:00.0,7967
7102,00:00.0,1400
7116,00:00.0,11168
7122,00:00.0,5279
7127,00:00.0,7830
7131,00:00.0,8227
7144,00:00.0,10817
7147,00:00.0,9600
7184,00:00.0,11386
7202,00:00.0,4297
7216,00:00.0,9962
7218,00:00.0,5380
7237,00:00.0,11572
7240,00:00.0,1963
7241,00:00.0,6177
7247,00:00.0,9343
7268,00:00.0,8820
7270,00:00.0,7905
7271,00:00.0,10903
7278,00:00.0,10292
7284,00:00.0,8165
7305,00:00.0,8578
7309,00:00.0,3819
7323,00:00.0,9418
7327,00:00.0,8358
7334,00:00.0,6774
7338,00:00.0,11846
7350,00:00.0,7576
7369,00:00.0,9429
7370,00:00.0,12354
7379,00:00.0,12207
7380,00:00.0,5445
7385,00:00.0,4619
7399,00:00.0,10946
7408,00:00.0,9843
7415,00:00.0,10580
7431,00:00.0,317
7443,00:00.0,1658
7452,00:00.0,6214
7456,00:00.0,5017
7459,00:00.0,4438
7465,00:00.0,8353
7490,00:00.0,5754
7515,00:00.0,314
7525,00:00.0,3476
7544,00:00.0,9904
7559,00:00.0,11738
7562,00:00.0,7339
7580,00:00.0,1940
7583,00:00.0,8226
7585,00:00.0,558
7610,00:00.0,5296
7612,00:00.0,11174
7617,00:00.0,8150
7621,00:00.0,3742
7623,00:00.0,8643
7635,00:00.0,7135
7640,00:00.0,8645
7685,00:00.0,7508
7687,00:00.0,1867
7696,00:00.0,1962
7701,00:00.0,8712
7704,00:00.0,5109
7711,00:00.0,3052
7713,00:00.0,9071
7715,00:00.0,6071
7724,00:00.0,5550
7733,00:00.0,2693
7743,00:00.0,7870
7769,00:00.0,2743
7774,00:00.0,2704
7775,00:00.0,12066
7785,00:00.0,5386
7786,00:00.0,5958
7787,00:00.0,6
7797,00:00.0,802
7802,00:00.0,664
7821,00:00.0,5220
7835,00:00.0,9266
7836,00:00.0,10404
7858,00:00.0,9095
7860,00:00.0,11971
7876,00:00.0,11084
7879,00:00.0,3169
7891,00:00.0,6056
7918,00:00.0,2890
7926,00:00.0,5293
7938,00:00.0,9187
7941,00:00.0,11659
7956,00:00.0,3392
7958,00:00.0,4560
7962,00:00.0,8250
7970,00:00.0,10235
7973,00:00.0,6923
7979,00:00.0,4103
7986,00:00.0,5054
8003,00:00.0,5595
8047,00:00.0,8920
8057,00:00.0,6197
8071,00:00.0,4699
8073,00:00.0,5883
8081,00:00.0,11883
8096,00:00.0,2871
8098,00:00.0,6833
8101,00:00.0,8535
8115,00:00.0,9030
8118,00:00.0,9988
8128,00:00.0,11862
8130,00:00.0,1558
8149,00:00.0,5772
8155,00:00.0,11835
8168,00:00.0,4384
8170,00:00.0,10734
8193,00:00.0,5646
8205,00:00.0,4937
8206,00:00.0,1195
8230,00:00.0,10351
8236,00:00.0,7899
8241,00:00.0,352
8260,00:00.0,9336
8282,00:00.0,9764
8291,00:00.0,5449
8298,00:00.0,1960
8305,00:00.0,6539
8311,00:00.0,9187
8324,00:00.0,648
8326,00:00.0,10349
8332,00:00.0,9317
8417,00:00.0,6121
8432,00:00.0,729
8435,00:00.0,4645
8447,00:00.0,11694
8454,00:00.0,6511
8466,00:00.0,1876
8494,00:00.0,9434
8504,00:00.0,2100
8524,00:00.0,12082
8527,00:00.0,8021
8538,00:00.0,9567
8544,00:00.0,6208
8553,00:00.0,993
8555,00:00.0,918
8564,00:00.0,9087
8567,00:00.0,592
8581,00:00.0,9080
8586,00:00.0,5728
8588,00:00.0,4710
8594,00:00.0,8028
8598,00:00.0,2099
8609,00:00.0,10860
8612,00:00.0,986
8642,00:00.0,9247
8648,00:00.0,6169
8659,00:00.0,8058
8662,00:00.0,2740
8663,00:00.0,1134
8680,00:00.0,2714
8710,00:00.0,9554
8712,00:00.0,8375
8713,00:00.0,5788
8722,00:00.0,3541
8732,00:00.0,601
8735,00:00.0,4210
8739,00:00.0,2482
8752,00:00.0,1225
8768,00:00.0,6250
8771,00:00.0,10201
8772,00:00.0,3544
8778,00:00.0,9341
8784,00:00.0,10585
8785,00:00.0,2610
8787,00:00.0,2508
8815,00:00.0,4399
8828,00:00.0,1738
8837,00:00.0,7879
8838,00:00.0,7853
8863,00:00.0,2040
8872,00:00.0,10208
8883,00:00.0,5446
8890,00:00.0,6903
8900,00:00.0,406
8904,00:00.0,110
8916,00:00.0,1693
8918,00:00.0,1950
8950,00:00.0,4971
8959,00:00.0,8639
8963,00:00.0,11702
8978,00:00.0,97
8983,00:00.0,10360
8985,00:00.0,3627
9000,00:00.0,7227
9001,00:00.0,10694
9008,00:00.0,5025
9009,00:00.0,11013
9010,00:00.0,8582
9019,00:00.0,10523
9031,00:00.0,2515
9035,00:00.0,11553
9047,00:00.0,1169
9059,00:00.0,1658
9062,00:00.0,10230
9064,00:00.0,12287
9088,00:00.0,5601
9099,00:00.0,5041
9100,00:00.0,9384
9104,00:00.0,11801
9117,00:00.0,11285
9120,00:00.0,6576
9124,00:00.0,5421
9129,00:00.0,58
9141,00:00.0,9593
9152,00:00.0,10514
9195,00:00.0,6742
9230,00:00.0,8988
9247,00:00.0,7861
9253,00:00.0,12141
9256,00:00.0,2891
9274,00:00.0,4668
9275,00:00.0,11634
9287,00:00.0,12265
9308,00:00.0,8634
9310,00:00.0,11388
9315,00:00.0,5871
9326,00:00.0,12191
9329,00:00.0,1997
9348,00:00.0,12146
9361,00:00.0,2803
9363,00:00.0,1428
9372,00:00.0,11496
9392,00:00.0,6380
9403,00:00.0,8135
9406,00:00.0,7976
9408,00:00.0,12172
9439,00:00.0,7683
9451,00:00.0,4276
9454,00:00.0,1917
9455,00:00.0,9134
9464,00:00.0,3113
9470,00:00.0,3359
9477,00:00.0,483
9478,00:00.0,3899
9493,00:00.0,4259
9503,00:00.0,4455
9511,00:00.0,5586
9540,00:00.0,2297
9547,00:00.0,1589
9552,00:00.0,5804
9609,00:00.0,6943
9629,00:00.0,8994
9662,00:00.0,7358
9663,00:00.0,11293
9671,00:00.0,3936
9680,00:00.0,3022
9700,00:00.0,2547
9703,00:00.0,10981
9707,00:00.0,3802
9708,00:00.0,7684
9743,00:00.0,5457
9747,00:00.0,10062
9750,00:00.0,4240
9754,00:00.0,899
9758,00:00.0,8545
9766,00:00.0,10438
9775,00:00.0,11463
9786,00:00.0,520
9801,00:00.0,1081
9808,00:00.0,7549
9810,00:00.0,5431
9813,00:00.0,573
9822,00:00.0,11052
9835,00:00.0,5569
9847,00:00.0,2946
9855,00:00.0,10424
9860,00:00.0,9679
9867,00:00.0,890
9868,00:00.0,1742
9875,00:00.0,9057
9881,00:00.0,9039
9895,00:00.0,7822
9902,00:00.0,92
9903,00:00.0,11651
9907,00:00.0,1473
9912,00:00.0,8341
9913,00:00.0,4402
9926,00:00.0,1902
9930,00:00.0,11942
9933,00:00.0,1490
9941,00:00.0,1999
9948,00:00.0,287
9951,00:00.0,2414
9957,00:00.0,8944
9960,00:00.0,7480
9961,00:00.0,11243
9981,00:00.0,9753
9983,00:00.0,8839
9996,00:00.0,11839
9998,00:00.0,9419
10007,00:00.0,3375
10019,00:00.0,5671
10028,00:00.0,8125
10040,00:00.0,11268
10044,00:00.0,2333
10046,00:00.0,11615
10062,00:00.0,11170
10108,00:00.0,1640
10123,00:00.0,3050
10124,00:00.0,6023
10129,00:00.0,5053
10132,00:00.0,6327
10148,00:00.0,2417
10149,00:00.0,10254
10153,00:00.0,2728
10155,00:00.0,12238
10177,00:00.0,3752
10181,00:00.0,4444
10183,00:00.0,6361
10187,00:00.0,11819
10197,00:00.0,2357
10203,00:00.0,12267
10235,00:00.0,2658
10255,00:00.0,7123
10259,00:00.0,12258
10264,00:00.0,6415
10273,00:00.0,8712
10294,00:00.0,9786
10299,00:00.0,4963
10318,00:00.0,858
10328,00:00.0,11515
10337,00:00.0,4195
10349,00:00.0,1204
10356,00:00.0,2774
10360,00:00.0,9310
10384,00:00.0,587
10404,00:00.0,10650
10406,00:00.0,11568
10417,00:00.0,4550
10418,00:00.0,8180
10419,00:00.0,1875
10426,00:00.0,7764
10431,00:00.0,3672
10433,00:00.0,6127
10439,00:00.0,9478
10450,00:00.0,70
10451,00:00.0,11715
10459,00:00.0,9814
10466,00:00.0,12044
10471,00:00.0,7707
10481,00:00.0,8858
10500,00:00.0,12058
10507,00:00.0,7577
10512,00:00.0,4206
10514,00:00.0,523
10532,00:00.0,8655
10548,00:00.0,2860
10552,00:00.0,1289
10554,00:00.0,2781
10572,00:00.0,8871
10577,00:00.0,9457
10604,00:00.0,5612
10615,00:00.0,4265
10618,00:00.0,2569
10619,00:00.0,2773
10648,00:00.0,10138
10669,00:00.0,323
10676,00:00.0,9640
10683,00:00.0,6797
10685,00:00.0,5023
10695,00:00.0,11376
10696,00:00.0,7198
10702,00:00.0,2488
10716,00:00.0,8886
10737,00:00.0,4583
10750,00:00.0,1917
