68706,00:00.0,130,COMPLETE
11803,00:00.0,135,PENDING
35933,00:00.0,135,PENDING_PAYMENT
4673,00:00.0,140,PENDING_PAYMENT
33281,00:00.0,140,PROCESSING
34880,00:00.0,140,PROCESSING
37508,00:00.0,140,PENDING
38880,00:00.0,140,PENDING_PAYMENT
44713,00:00.0,140,COMPLETE
64281,00:00.0,140,PENDING
15061,00:00.0,148,CLOSED
59569,00:00.0,148,COMPLETE
61124,00:00.0,148,CLOSED
7132,00:00.0,150,COMPLETE
10620,00:00.0,150,CLOSED
16972,00:00.0,150,CLOSED
20648,00:00.0,150,PENDING_PAYMENT
47009,00:00.0,150,COMPLETE
1705,00:00.0,157,PROCESSING
5293,00:00.0,157,PENDING_PAYMENT
59441,00:00.0,157,COMPLETE
19358,00:00.0,161,CLOSED
23300,00:00.0,161,PENDING_PAYMENT
31795,00:00.0,161,PENDING
49374,00:00.0,161,COMPLETE
51233,00:00.0,161,PROCESSING
51542,00:00.0,161,PENDING_PAYMENT
31416,00:00.0,171,COMPLETE
39655,00:00.0,171,PROCESSING
59407,00:00.0,171,PENDING_PAYMENT
6292,00:00.0,172,CLOSED
6548,00:00.0,172,CANCELED
10867,00:00.0,172,PENDING_PAYMENT
10975,00:00.0,172,PENDING_PAYMENT
14554,00:00.0,172,CANCELED
33014,00:00.0,172,PROCESSING
36430,00:00.0,172,COMPLETE
47679,00:00.0,172,CANCELED
52162,00:00.0,172,PENDING
63633,00:00.0,172,PENDING_PAYMENT
6394,00:00.0,177,CLOSED
10553,00:00.0,177,CANCELED
63360,00:00.0,177,PENDING
40889,00:00.0,186,PENDING_PAYMENT
46860,00:00.0,186,CLOSED
24019,00:00.0,190,PROCESSING
30752,00:00.0,190,COMPLETE
46393,00:00.0,190,COMPLETE
57483,00:00.0,190,COMPLETE
66059,00:00.0,190,ON_HOLD
18385,00:00.0,198,COMPLETE
19308,00:00.0,198,PENDING_PAYMENT
23144,00:00.0,198,PENDING
43860,00:00.0,198,PROCESSING
46313,00:00.0,198,PENDING_PAYMENT
47127,00:00.0,198,PENDING_PAYMENT
54899,00:00.0,198,PROCESSING
3228,00:00.0,202,PENDING
4378,00:00.0,202,PROCESSING
22883,00:00.0,202,CLOSED
44360,00:00.0,202,ON_HOLD
59685,00:00.0,202,COMPLETE
67419,00:00.0,202,COMPLETE
7545,00:00.0,203,PENDING_PAYMENT
12599,00:00.0,203,PROCESSING
14762,00:00.0,203,PROCESSING
21005,00:00.0,203,COMPLETE
44596,00:00.0,203,ON_HOLD
49657,00:00.0,203,PENDING_PAYMENT
58057,00:00.0,203,ON_HOLD
64178,00:00.0,203,PROCESSING
18524,00:00.0,218,PROCESSING
45106,00:00.0,218,COMPLETE
49919,00:00.0,218,PENDING
67220,00:00.0,218,PENDING_PAYMENT
6621,00:00.0,221,COMPLETE
6750,00:00.0,221,CANCELED
13683,00:00.0,221,PENDING_PAYMENT
17035,00:00.0,221,SUSPECTED_FRAUD
24065,00:00.0,221,COMPLETE
33157,00:00.0,221,COMPLETE
35573,00:00.0,221,COMPLETE
40109,00:00.0,221,COMPLETE
43982,00:00.0,221,COMPLETE
56641,00:00.0,221,COMPLETE
60678,00:00.0,221,PENDING_PAYMENT
62123,00:00.0,221,PROCESSING
63419,00:00.0,221,PENDING
64807,00:00.0,221,COMPLETE
68641,00:00.0,221,PENDING_PAYMENT
1111,00:00.0,225,COMPLETE
3356,00:00.0,225,PENDING_PAYMENT
8369,00:00.0,225,PROCESSING
10767,00:00.0,225,COMPLETE
27637,00:00.0,225,COMPLETE
29226,00:00.0,225,CLOSED
17126,00:00.0,229,PENDING
21268,00:00.0,229,COMPLETE
34057,00:00.0,229,PENDING
55493,00:00.0,229,CLOSED
62499,00:00.0,229,CLOSED
67708,00:00.0,229,CLOSED
6964,00:00.0,232,PROCESSING
51622,00:00.0,232,COMPLETE
56844,00:00.0,232,CLOSED
66569,00:00.0,232,COMPLETE
23433,00:00.0,233,CLOSED
32049,00:00.0,233,CANCELED
35378,00:00.0,233,COMPLETE
38967,00:00.0,233,COMPLETE
65447,00:00.0,233,COMPLETE
26781,00:00.0,238,CLOSED
36623,00:00.0,238,COMPLETE
40582,00:00.0,238,PROCESSING
48304,00:00.0,238,COMPLETE
50542,00:00.0,238,ON_HOLD
51993,00:00.0,238,PENDING_PAYMENT
56894,00:00.0,238,COMPLETE
1199,00:00.0,244,PENDING_PAYMENT
7072,00:00.0,244,COMPLETE
17645,00:00.0,244,COMPLETE
18830,00:00.0,244,COMPLETE
20145,00:00.0,244,PENDING_PAYMENT
2757,00:00.0,245,ON_HOLD
3488,00:00.0,245,CLOSED
9563,00:00.0,245,COMPLETE
16082,00:00.0,245,COMPLETE
21434,00:00.0,245,PENDING
34976,00:00.0,245,PROCESSING
42739,00:00.0,245,PROCESSING
55997,00:00.0,245,COMPLETE
15270,00:00.0,248,COMPLETE
18870,00:00.0,248,PENDING
35549,00:00.0,248,PENDING
42417,00:00.0,248,COMPLETE
44730,00:00.0,248,PENDING
54249,00:00.0,248,PENDING_PAYMENT
63441,00:00.0,248,PROCESSING
7151,00:00.0,254,COMPLETE
16874,00:00.0,254,PENDING_PAYMENT
28644,00:00.0,254,PROCESSING
37061,00:00.0,254,PENDING_PAYMENT
39634,00:00.0,254,PENDING_PAYMENT
51312,00:00.0,254,ON_HOLD
58247,00:00.0,254,PENDING
64489,00:00.0,254,CLOSED
68034,00:00.0,254,COMPLETE
68135,00:00.0,254,PENDING_PAYMENT
12573,00:00.0,257,ON_HOLD
14788,00:00.0,257,CLOSED
26389,00:00.0,257,ON_HOLD
48416,00:00.0,257,COMPLETE
50793,00:00.0,257,COMPLETE
51879,00:00.0,257,COMPLETE
60683,00:00.0,257,ON_HOLD
28852,00:00.0,261,PENDING_PAYMENT
32555,00:00.0,261,COMPLETE
51169,00:00.0,261,PROCESSING
63867,00:00.0,261,PENDING_PAYMENT
52727,00:00.0,263,COMPLETE
56773,00:00.0,263,COMPLETE
10152,00:00.0,265,PAYMENT_REVIEW
33419,00:00.0,265,CLOSED
58665,00:00.0,265,COMPLETE
61653,00:00.0,265,CLOSED
15971,00:00.0,273,COMPLETE
28966,00:00.0,273,PROCESSING
37737,00:00.0,273,PAYMENT_REVIEW
42386,00:00.0,273,COMPLETE
49243,00:00.0,273,CANCELED
49433,00:00.0,273,CLOSED
147,00:00.0,275,PENDING_PAYMENT
14732,00:00.0,275,COMPLETE
16228,00:00.0,275,COMPLETE
36298,00:00.0,275,PROCESSING
42081,00:00.0,275,PENDING_PAYMENT
49222,00:00.0,275,PENDING_PAYMENT
64076,00:00.0,275,COMPLETE
10753,00:00.0,280,PENDING
11624,00:00.0,280,ON_HOLD
13731,00:00.0,280,PENDING_PAYMENT
18819,00:00.0,280,COMPLETE
20750,00:00.0,280,COMPLETE
39848,00:00.0,280,CLOSED
62689,00:00.0,280,COMPLETE
9699,00:00.0,282,ON_HOLD
24138,00:00.0,282,PENDING_PAYMENT
27930,00:00.0,282,PAYMENT_REVIEW
44712,00:00.0,282,COMPLETE
62145,00:00.0,282,COMPLETE
67396,00:00.0,282,PENDING_PAYMENT
29543,00:00.0,292,COMPLETE
56989,00:00.0,292,SUSPECTED_FRAUD
13140,00:00.0,295,PENDING_PAYMENT
63543,00:00.0,295,PENDING
63718,00:00.0,295,PENDING
25941,00:00.0,297,PROCESSING
34516,00:00.0,297,PENDING
34847,00:00.0,297,PENDING_PAYMENT
38801,00:00.0,297,CLOSED
41471,00:00.0,297,PROCESSING
47196,00:00.0,297,COMPLETE
61042,00:00.0,297,COMPLETE
63724,00:00.0,297,PENDING
38889,00:00.0,299,PENDING
57836,00:00.0,299,CLOSED
23784,00:00.0,300,PENDING_PAYMENT
30345,00:00.0,300,PROCESSING
38193,00:00.0,300,PENDING_PAYMENT
43108,00:00.0,300,PENDING_PAYMENT
44829,00:00.0,300,PENDING_PAYMENT
56100,00:00.0,300,COMPLETE
67825,00:00.0,300,ON_HOLD
10308,00:00.0,304,COMPLETE
36866,00:00.0,304,COMPLETE
5464,00:00.0,306,COMPLETE
10082,00:00.0,306,COMPLETE
16242,00:00.0,306,COMPLETE
17464,00:00.0,306,CLOSED
32578,00:00.0,306,CLOSED
2605,00:00.0,307,PENDING
17863,00:00.0,307,PROCESSING
7128,00:00.0,308,COMPLETE
32282,00:00.0,308,COMPLETE
50537,00:00.0,308,COMPLETE
51179,00:00.0,308,ON_HOLD
57150,00:00.0,308,COMPLETE
63888,00:00.0,308,COMPLETE
64376,00:00.0,308,PENDING_PAYMENT
7431,00:00.0,317,PENDING
23576,00:00.0,317,COMPLETE
25864,00:00.0,317,PENDING_PAYMENT
40594,00:00.0,317,PROCESSING
9220,00:00.0,320,COMPLETE
14134,00:00.0,320,ON_HOLD
24377,00:00.0,320,PROCESSING
28788,00:00.0,320,PENDING
30179,00:00.0,320,CLOSED
17298,00:00.0,321,COMPLETE
22260,00:00.0,321,PENDING
23779,00:00.0,321,PENDING
45232,00:00.0,321,ON_HOLD
53160,00:00.0,321,PENDING_PAYMENT
55812,00:00.0,321,CLOSED
61097,00:00.0,321,ON_HOLD
66807,00:00.0,321,PENDING_PAYMENT
67118,00:00.0,321,COMPLETE
67648,00:00.0,321,COMPLETE
10669,00:00.0,323,PENDING
49812,00:00.0,323,PENDING_PAYMENT
51530,00:00.0,323,COMPLETE
67387,00:00.0,323,COMPLETE
3600,00:00.0,326,COMPLETE
15743,00:00.0,326,PENDING
30303,00:00.0,326,PENDING_PAYMENT
44428,00:00.0,326,COMPLETE
61759,00:00.0,326,COMPLETE
63699,00:00.0,326,PENDING_PAYMENT
64136,00:00.0,326,COMPLETE
65013,00:00.0,326,COMPLETE
65707,00:00.0,326,PROCESSING
2808,00:00.0,327,PENDING_PAYMENT
8686,00:00.0,327,PROCESSING
15767,00:00.0,327,CLOSED
32517,00:00.0,327,CLOSED
44769,00:00.0,327,PROCESSING
63507,00:00.0,327,PENDING
7064,00:00.0,328,PENDING_PAYMENT
7376,00:00.0,328,COMPLETE
11076,00:00.0,328,COMPLETE
21046,00:00.0,328,COMPLETE
45255,00:00.0,328,CANCELED
56004,00:00.0,328,PROCESSING
56778,00:00.0,328,COMPLETE
22,00:00.0,333,COMPLETE
2496,00:00.0,333,PENDING
26112,00:00.0,333,CANCELED
27353,00:00.0,333,COMPLETE
27421,00:00.0,333,COMPLETE
64158,00:00.0,333,COMPLETE
17209,00:00.0,336,CLOSED
20112,00:00.0,336,COMPLETE
26644,00:00.0,336,PENDING
32009,00:00.0,336,PROCESSING
65203,00:00.0,336,PENDING_PAYMENT
6694,00:00.0,340,COMPLETE
7830,00:00.0,340,PROCESSING
14507,00:00.0,340,COMPLETE
23500,00:00.0,340,COMPLETE
34095,00:00.0,340,PENDING
49342,00:00.0,340,COMPLETE
12871,00:00.0,343,COMPLETE
20939,00:00.0,343,PROCESSING
22796,00:00.0,343,COMPLETE
31716,00:00.0,343,PENDING_PAYMENT
60177,00:00.0,343,PROCESSING
62001,00:00.0,343,PENDING_PAYMENT
3745,00:00.0,347,CLOSED
13221,00:00.0,347,PENDING_PAYMENT
56886,00:00.0,347,PENDING
61738,00:00.0,347,PENDING
9422,00:00.0,348,ON_HOLD
19527,00:00.0,348,ON_HOLD
45166,00:00.0,348,PROCESSING
51053,00:00.0,348,PENDING
17857,00:00.0,350,PENDING_PAYMENT
25842,00:00.0,350,PENDING
28021,00:00.0,350,PROCESSING
40996,00:00.0,350,CLOSED
47366,00:00.0,350,PENDING
19661,00:00.0,362,PENDING_PAYMENT
6080,00:00.0,363,COMPLETE
11506,00:00.0,363,COMPLETE
22087,00:00.0,363,PROCESSING
25980,00:00.0,363,COMPLETE
34237,00:00.0,363,COMPLETE
46395,00:00.0,363,COMPLETE
64412,00:00.0,363,COMPLETE
68025,00:00.0,363,COMPLETE
25817,00:00.0,365,PENDING
33953,00:00.0,365,CLOSED
62501,00:00.0,365,PENDING_PAYMENT
25014,00:00.0,369,COMPLETE
28517,00:00.0,369,ON_HOLD
36699,00:00.0,369,PENDING
40759,00:00.0,369,CLOSED
59784,00:00.0,369,PENDING_PAYMENT
13712,00:00.0,374,PENDING
28445,00:00.0,374,COMPLETE
55111,00:00.0,374,PENDING_PAYMENT
59512,00:00.0,374,CANCELED
62810,00:00.0,374,CANCELED
63761,00:00.0,374,COMPLETE
14130,00:00.0,378,CLOSED
20593,00:00.0,378,PROCESSING
26097,00:00.0,378,PENDING_PAYMENT
57194,00:00.0,378,COMPLETE
68505,00:00.0,378,COMPLETE
2222,00:00.0,383,CLOSED
6135,00:00.0,383,PROCESSING
7034,00:00.0,383,SUSPECTED_FRAUD
17297,00:00.0,383,PENDING_PAYMENT
18322,00:00.0,383,COMPLETE
20919,00:00.0,383,COMPLETE
55539,00:00.0,383,COMPLETE
175,00:00.0,384,COMPLETE
19192,00:00.0,384,COMPLETE
27501,00:00.0,384,COMPLETE
53763,00:00.0,384,PROCESSING
63275,00:00.0,384,COMPLETE
67724,00:00.0,384,PENDING
106,00:00.0,395,PROCESSING
64300,00:00.0,395,COMPLETE
4621,00:00.0,400,PROCESSING
19957,00:00.0,400,PENDING_PAYMENT
23430,00:00.0,400,CANCELED
28486,00:00.0,400,PROCESSING
31349,00:00.0,400,PROCESSING
61897,00:00.0,400,COMPLETE
4100,00:00.0,403,COMPLETE
12805,00:00.0,403,PROCESSING
41993,00:00.0,403,COMPLETE
52306,00:00.0,403,PENDING
61217,00:00.0,403,PENDING
68855,00:00.0,403,PENDING_PAYMENT
3572,00:00.0,406,PENDING_PAYMENT
8900,00:00.0,406,PENDING
14386,00:00.0,406,PENDING_PAYMENT
15448,00:00.0,406,PAYMENT_REVIEW
20304,00:00.0,406,CLOSED
60478,00:00.0,406,PENDING
6593,00:00.0,407,PENDING
21209,00:00.0,407,PENDING_PAYMENT
41873,00:00.0,407,PENDING_PAYMENT
58621,00:00.0,407,ON_HOLD
63010,00:00.0,407,PROCESSING
9227,00:00.0,408,COMPLETE
13446,00:00.0,408,COMPLETE
21621,00:00.0,408,COMPLETE
25623,00:00.0,408,PENDING_PAYMENT
35403,00:00.0,408,PENDING_PAYMENT
38796,00:00.0,408,ON_HOLD
42922,00:00.0,408,PENDING_PAYMENT
45352,00:00.0,408,CLOSED
6441,00:00.0,411,PROCESSING
36324,00:00.0,411,PROCESSING
49770,00:00.0,411,COMPLETE
59965,00:00.0,411,COMPLETE
16005,00:00.0,412,PENDING_PAYMENT
29708,00:00.0,412,PROCESSING
38332,00:00.0,412,COMPLETE
44494,00:00.0,412,COMPLETE
67147,00:00.0,412,PAYMENT_REVIEW
11831,00:00.0,413,PROCESSING
60011,00:00.0,413,CLOSED
8265,00:00.0,416,COMPLETE
9366,00:00.0,416,COMPLETE
11617,00:00.0,416,PENDING
27203,00:00.0,416,ON_HOLD
37851,00:00.0,416,ON_HOLD
67924,00:00.0,416,COMPLETE
4586,00:00.0,418,PENDING_PAYMENT
53758,00:00.0,418,CLOSED
63078,00:00.0,418,PENDING_PAYMENT
16954,00:00.0,427,CLOSED
25205,00:00.0,427,PENDING_PAYMENT
29698,00:00.0,427,COMPLETE
44679,00:00.0,427,COMPLETE
14039,00:00.0,431,PENDING
18502,00:00.0,431,ON_HOLD
24266,00:00.0,431,PENDING
34429,00:00.0,431,PROCESSING
51202,00:00.0,431,COMPLETE
8067,00:00.0,434,COMPLETE
13391,00:00.0,434,COMPLETE
15983,00:00.0,434,PENDING
27090,00:00.0,434,COMPLETE
37425,00:00.0,434,PENDING
55816,00:00.0,434,PROCESSING
60600,00:00.0,434,SUSPECTED_FRAUD
22831,00:00.0,435,COMPLETE
27243,00:00.0,435,PENDING
39422,00:00.0,435,PENDING_PAYMENT
41989,00:00.0,435,CLOSED
49563,00:00.0,435,COMPLETE
53265,00:00.0,435,PROCESSING
62043,00:00.0,435,PENDING_PAYMENT
3353,00:00.0,439,PENDING
23932,00:00.0,439,PENDING_PAYMENT
28387,00:00.0,439,COMPLETE
28418,00:00.0,439,CLOSED
39850,00:00.0,439,PENDING_PAYMENT
42038,00:00.0,439,PENDING_PAYMENT
42373,00:00.0,439,COMPLETE
5117,00:00.0,440,PROCESSING
19722,00:00.0,440,CLOSED
28662,00:00.0,440,PENDING
32171,00:00.0,440,PENDING_PAYMENT
49118,00:00.0,440,PENDING
50144,00:00.0,440,COMPLETE
10529,00:00.0,443,COMPLETE
12792,00:00.0,443,COMPLETE
13708,00:00.0,443,COMPLETE
34555,00:00.0,443,CLOSED
45622,00:00.0,443,COMPLETE
46076,00:00.0,443,PROCESSING
66037,00:00.0,443,PROCESSING
68844,00:00.0,443,COMPLETE
933,00:00.0,446,COMPLETE
24143,00:00.0,446,PENDING
49401,00:00.0,446,CLOSED
52036,00:00.0,446,ON_HOLD
56032,00:00.0,446,PENDING_PAYMENT
11842,00:00.0,447,COMPLETE
36080,00:00.0,447,ON_HOLD
43923,00:00.0,447,COMPLETE
67097,00:00.0,447,COMPLETE
11411,00:00.0,452,COMPLETE
12044,00:00.0,452,PENDING_PAYMENT
17058,00:00.0,452,COMPLETE
27680,00:00.0,452,PROCESSING
39798,00:00.0,452,PENDING_PAYMENT
62205,00:00.0,452,COMPLETE
8854,00:00.0,455,COMPLETE
16664,00:00.0,455,COMPLETE
22040,00:00.0,455,PENDING
28495,00:00.0,455,COMPLETE
44356,00:00.0,455,PENDING
51192,00:00.0,455,CLOSED
53902,00:00.0,455,COMPLETE
59424,00:00.0,455,PENDING_PAYMENT
65091,00:00.0,455,COMPLETE
577,00:00.0,457,CLOSED
8962,00:00.0,457,COMPLETE
30117,00:00.0,457,COMPLETE
38701,00:00.0,457,COMPLETE
44298,00:00.0,457,COMPLETE
67779,00:00.0,457,PENDING
68300,00:00.0,457,COMPLETE
1096,00:00.0,458,COMPLETE
4456,00:00.0,458,COMPLETE
30040,00:00.0,458,COMPLETE
43477,00:00.0,458,PENDING_PAYMENT
49633,00:00.0,458,CLOSED
65974,00:00.0,458,ON_HOLD
6857,00:00.0,463,COMPLETE
14181,00:00.0,463,COMPLETE
38083,00:00.0,463,COMPLETE
56079,00:00.0,463,PROCESSING
59042,00:00.0,463,COMPLETE
64818,00:00.0,463,ON_HOLD
23614,00:00.0,471,COMPLETE
55431,00:00.0,471,COMPLETE
56554,00:00.0,471,COMPLETE
62342,00:00.0,471,PENDING_PAYMENT
64885,00:00.0,471,PROCESSING
11861,00:00.0,473,PENDING_PAYMENT
26132,00:00.0,473,ON_HOLD
44373,00:00.0,473,ON_HOLD
45661,00:00.0,473,COMPLETE
52109,00:00.0,473,COMPLETE
67005,00:00.0,473,COMPLETE
1815,00:00.0,475,COMPLETE
6768,00:00.0,475,CLOSED
13655,00:00.0,475,PENDING_PAYMENT
22252,00:00.0,475,PENDING
25594,00:00.0,475,PENDING_PAYMENT
50690,00:00.0,475,ON_HOLD
62482,00:00.0,475,COMPLETE
14203,00:00.0,477,PROCESSING
25510,00:00.0,477,PROCESSING
34165,00:00.0,477,ON_HOLD
34563,00:00.0,477,CLOSED
47068,00:00.0,477,COMPLETE
51755,00:00.0,477,PENDING_PAYMENT
65939,00:00.0,477,COMPLETE
67074,00:00.0,477,PENDING_PAYMENT
670,00:00.0,482,PROCESSING
5291,00:00.0,482,PROCESSING
12438,00:00.0,482,COMPLETE
18327,00:00.0,482,COMPLETE
19380,00:00.0,482,COMPLETE
20810,00:00.0,482,CANCELED
28352,00:00.0,482,SUSPECTED_FRAUD
32489,00:00.0,482,PENDING_PAYMENT
56463,00:00.0,482,PENDING
60575,00:00.0,482,SUSPECTED_FRAUD
67845,00:00.0,482,COMPLETE
68261,00:00.0,482,PENDING_PAYMENT
3813,00:00.0,484,CLOSED
9387,00:00.0,484,COMPLETE
29716,00:00.0,484,PENDING
30572,00:00.0,484,PROCESSING
51871,00:00.0,484,PROCESSING
6436,00:00.0,487,PROCESSING
10704,00:00.0,487,COMPLETE
10831,00:00.0,487,COMPLETE
23781,00:00.0,487,PENDING_PAYMENT
33803,00:00.0,487,PROCESSING
35397,00:00.0,487,COMPLETE
39838,00:00.0,487,CANCELED
45980,00:00.0,487,PENDING_PAYMENT
8745,00:00.0,496,CLOSED
22708,00:00.0,496,PROCESSING
22760,00:00.0,496,COMPLETE
24125,00:00.0,496,COMPLETE
61261,00:00.0,496,PENDING_PAYMENT
12654,00:00.0,499,CLOSED
31452,00:00.0,499,PROCESSING
35342,00:00.0,499,COMPLETE
38664,00:00.0,499,PROCESSING
39793,00:00.0,499,COMPLETE
6578,00:00.0,508,PENDING_PAYMENT
36767,00:00.0,508,ON_HOLD
39925,00:00.0,508,CLOSED
50797,00:00.0,508,COMPLETE
68038,00:00.0,508,COMPLETE
4694,00:00.0,518,PENDING_PAYMENT
8849,00:00.0,518,COMPLETE
15563,00:00.0,518,PENDING_PAYMENT
44919,00:00.0,518,ON_HOLD
54259,00:00.0,518,CLOSED
55323,00:00.0,518,PENDING_PAYMENT
58111,00:00.0,518,PENDING
2703,00:00.0,521,CLOSED
14081,00:00.0,521,PENDING_PAYMENT
18513,00:00.0,521,ON_HOLD
31120,00:00.0,521,PROCESSING
49887,00:00.0,521,PENDING_PAYMENT
58462,00:00.0,521,COMPLETE
20945,00:00.0,522,COMPLETE
25972,00:00.0,522,PENDING_PAYMENT
55248,00:00.0,522,PENDING_PAYMENT
61013,00:00.0,522,PENDING
18207,00:00.0,536,COMPLETE
20801,00:00.0,536,PROCESSING
6029,00:00.0,537,PROCESSING
24085,00:00.0,537,PENDING
25322,00:00.0,537,PENDING_PAYMENT
26226,00:00.0,537,COMPLETE
30663,00:00.0,537,ON_HOLD
65241,00:00.0,537,COMPLETE
10005,00:00.0,541,COMPLETE
14141,00:00.0,541,PENDING_PAYMENT
16084,00:00.0,541,COMPLETE
40190,00:00.0,541,PENDING_PAYMENT
60081,00:00.0,541,COMPLETE
10905,00:00.0,543,PENDING_PAYMENT
17824,00:00.0,543,COMPLETE
67045,00:00.0,543,COMPLETE
68711,00:00.0,543,COMPLETE
48690,00:00.0,546,PENDING_PAYMENT
56319,00:00.0,546,CLOSED
59036,00:00.0,546,ON_HOLD
2357,00:00.0,550,COMPLETE
3013,00:00.0,550,COMPLETE
6210,00:00.0,550,PENDING
15792,00:00.0,550,ON_HOLD
